Customer.ID,Customer.Name,Segment,Sales,Profit,Orders,Quantity,Profit_Margin
JS-158801,John Stevenson,Consumer,3345,1042.4661,6,44,0.3116490582959642
JS-158802,John Stevenson,Consumer,2373,-109.54800000000003,6,38,-0.04616434892541089
JS-158803,John Stevenson,Consumer,858,-26.848000000000003,3,17,-0.031291375291375295
JS-158804,John Stevenson,Consumer,3868,564.9798000000001,5,43,0.14606509824198555
JS-159401,Joni Sundaresam,Home Office,22,10.86,1,2,0.4936363636363636
JS-159402,Joni Sundaresam,Home Office,2143,268.341,5,30,0.12521745216985536
JS-159403,Joni Sundaresam,Home Office,1243,21.976000000000003,4,28,0.017679806918744975
JS-159404,Joni Sundaresam,Home Office,471,-327.9336,5,37,-0.6962496815286624
JS-160301,Joy Smith,Consumer,13219,-0.11070000000003688,14,110,-8.374309705729395e-06
JS-160302,Joy Smith,Consumer,1146,-237.237,7,30,-0.2070130890052356
JS-160303,Joy Smith,Consumer,2337,-126.84332000000003,5,35,-0.05427613179289689
JS-160304,Joy Smith,Consumer,2519,-311.25749999999994,6,70,-0.12356391425168715
JS-55951,Jill Stevenson,Corporate,59,-5.901,2,4,-0.10001694915254238
JS-55952,Jill Stevenson,Corporate,138,6.87,1,1,0.049782608695652174
JS-55953,Jill Stevenson,Corporate,608,-724.728,3,13,-1.191986842105263
JS-56851,Jim Sink,Corporate,263,38.309999999999995,2,3,0.14566539923954372
JS-56852,Jim Sink,Corporate,1681,464.13,3,14,0.27610350981558596
JS-58801,John Stevenson,Consumer,973,-1145.253,3,16,-1.177032887975334
JS-58802,John Stevenson,Consumer,772,165.6,3,11,0.21450777202072538
JS-59401,Joni Sundaresam,Home Office,755,91.002,3,15,0.12053245033112582
JS-59402,Joni Sundaresam,Home Office,17,4.11,1,1,0.24176470588235296
JS-59403,Joni Sundaresam,Home Office,2158,-56.38199999999998,9,32,-0.026126969416126033
JS-60301,Joy Smith,Consumer,1122,476.04,2,5,0.4242780748663102
JS-60302,Joy Smith,Consumer,431,106.19999999999999,1,6,0.24640371229698374
JS-60303,Joy Smith,Consumer,19,-9.792,1,2,-0.5153684210526316
JW-152201,Jane Waco,Corporate,7827,1036.2153,11,87,0.13238984285166733
JW-152202,Jane Waco,Corporate,6622,622.395,12,72,0.09398897614013893
JW-152203,Jane Waco,Corporate,933,282.832,5,21,0.30314255091103964
JW-152204,Jane Waco,Corporate,7722,2173.7093999999997,6,66,0.28149564879564876
JW-159551,Joni Wasserman,Consumer,4628,398.2677,8,46,0.08605611495246326
JW-159552,Joni Wasserman,Consumer,4086,114.09299999999996,8,104,0.027922907488986775
JW-159553,Joni Wasserman,Consumer,683,142.012,7,28,0.20792386530014642
JW-159554,Joni Wasserman,Consumer,1245,-29.575899999999976,7,41,-0.023755742971887532
JW-160751,Julia West,Consumer,7352,118.58849999999995,9,75,0.01613010065288356
JW-160752,Julia West,Consumer,8113,1732.7115,7,66,0.21357222975471465
JW-160753,Julia West,Consumer,2959,672.1320000000001,5,26,0.22714836093274757
JW-160754,Julia West,Consumer,1428,154.0637,4,38,0.10788774509803922
JW-52201,Jane Waco,Corporate,6173,1991.49,2,45,0.3226129920622064
JW-52202,Jane Waco,Corporate,1011,159.204,4,7,0.15747181008902078
JW-59551,Joni Wasserman,Consumer,249,87.12,1,4,0.3498795180722892
JW-59552,Joni Wasserman,Consumer,58,-54.81,1,3,-0.9450000000000001
JW-60751,Julia West,Consumer,644,231.48,3,14,0.3594409937888199
JW-60752,Julia West,Consumer,102,41.040000000000006,1,5,0.40235294117647064
KA-165251,Kelly Andreada,Consumer,5763,1483.1784,12,102,0.25736220718375846
KA-165252,Kelly Andreada,Consumer,7125,-699.201,9,58,-0.09813347368421053
KA-165253,Kelly Andreada,Consumer,3039,281.01672,7,57,0.09247012833168806
KA-165254,Kelly Andreada,Consumer,1520,234.9194,7,57,0.15455223684210526
KA-65251,Kelly Andreada,Consumer,407,-192.876,4,7,-0.4738968058968059
KA-65252,Kelly Andreada,Consumer,1022,294.36,3,20,0.28802348336594913
KB-162401,Karen Bern,Corporate,2930,228.738,5,38,0.07806757679180887
KB-162402,Karen Bern,Corporate,1158,319.395,8,45,0.2758160621761658
KB-162403,Karen Bern,Corporate,2661,489.5,7,32,0.1839534009770763
KB-162404,Karen Bern,Corporate,3152,763.9076,7,34,0.24235647208121827
KB-163151,Karl Braun,Consumer,5181,1038.966,8,56,0.20053387376954254
KB-163152,Karl Braun,Consumer,3956,92.14499999999998,7,52,0.023292467138523756
KB-163153,Karl Braun,Consumer,3834,239.25727999999992,5,59,0.062404089723526325
KB-163154,Karl Braun,Consumer,1568,49.71929999999999,9,62,0.03170873724489795
KB-164051,Katrina Bavinger,Home Office,6075,982.716,11,73,0.16176395061728396
KB-164052,Katrina Bavinger,Home Office,5858,-390.8505000000002,6,79,-0.06672080914988053
KB-164053,Katrina Bavinger,Home Office,946,-142.164,8,55,-0.15027906976744185
KB-164054,Katrina Bavinger,Home Office,909,274.29699999999997,3,25,0.3017568756875687
KB-165851,Ken Black,Corporate,8274,551.805,6,79,0.0666914430746918
KB-165852,Ken Black,Corporate,4440,328.2885,5,38,0.07393885135135135
KB-165853,Ken Black,Corporate,926,-61.23599999999999,4,45,-0.06612958963282936
KB-165854,Ken Black,Corporate,2745,579.3551,12,102,0.2110583242258652
KB-166001,Ken Brennan,Corporate,5897,365.4267,8,57,0.06196823808716296
KB-166002,Ken Brennan,Corporate,598,221.58,4,19,0.3705351170568562
KB-166003,Ken Brennan,Corporate,2818,6.787999999999954,6,47,0.00240880056777855
KB-166004,Ken Brennan,Corporate,984,293.55240000000003,7,29,0.2983256097560976
KB-62401,Karen Bern,Corporate,868,219.51,3,7,0.2528917050691244
KB-62402,Karen Bern,Corporate,1077,298.02,4,18,0.27671309192200555
KB-63151,Karl Braun,Consumer,1109,39.63900000000001,5,15,0.03574301172227232
KB-63152,Karl Braun,Consumer,1846,326.13599999999997,6,47,0.1766717226435536
KB-64051,Katrina Bavinger,Home Office,239,-105.762,3,15,-0.44251882845188284
KB-65851,Ken Black,Corporate,217,-47.19,2,2,-0.2174654377880184
KB-66001,Ken Brennan,Corporate,608,50.028000000000006,6,13,0.08228289473684211
KB-66002,Ken Brennan,Corporate,29,13.17,1,1,0.45413793103448274
KB-66003,Ken Brennan,Corporate,531,95.69999999999999,4,12,0.18022598870056494
KC-162551,Karen Carlisle,Corporate,3037,558.0333,8,53,0.18374491274283836
KC-162552,Karen Carlisle,Corporate,1439,260.805,3,18,0.1812404447533009
KC-162553,Karen Carlisle,Corporate,2725,474.752,10,56,0.17422091743119267
KC-162554,Karen Carlisle,Corporate,2122,846.1216999999999,6,40,0.3987378416588124
KC-165401,Kelly Collister,Consumer,6689,445.6539,6,37,0.06662489161309613
KC-165402,Kelly Collister,Consumer,1721,177.576,6,27,0.10318187100522952
KC-165403,Kelly Collister,Consumer,6577,1011.22836,9,85,0.15375222137752775
KC-165404,Kelly Collister,Consumer,3908,709.4219,4,28,0.18153068065506656
KC-166751,Kimberly Carter,Corporate,1752,-27.6096,4,32,-0.01575890410958904
KC-166752,Kimberly Carter,Corporate,7362,1941.867,8,91,0.26376894865525674
KC-166753,Kimberly Carter,Corporate,3272,194.87364,7,38,0.05955795843520782
KC-166754,Kimberly Carter,Corporate,1145,156.7797,4,40,0.1369255021834061
KC-62551,Karen Carlisle,Corporate,698,39.444000000000045,3,13,0.05651002865329519
KC-62552,Karen Carlisle,Corporate,395,-199.656,5,18,-0.5054582278481012
KC-65401,Kelly Collister,Consumer,175,-19.179,3,5,-0.1095942857142857
KC-65402,Kelly Collister,Consumer,331,33.402,4,14,0.10091238670694865
KC-66751,Kimberly Carter,Corporate,19,3.18,1,1,0.16736842105263158
KC-66752,Kimberly Carter,Corporate,373,-124.12799999999999,2,10,-0.3327828418230563
KD-162701,Karen Daniels,Consumer,7873,1197.843,9,63,0.1521456877937254
KD-162702,Karen Daniels,Consumer,3562,1003.9005000000001,7,50,0.28183618753509265
KD-162703,Karen Daniels,Consumer,3488,604.796,8,64,0.17339334862385322
KD-162704,Karen Daniels,Consumer,8282,1107.6952,5,64,0.13374730741366822
KD-163451,Katherine Ducich,Consumer,5411,1704.7043999999999,4,56,0.3150442432082794
KD-163452,Katherine Ducich,Consumer,3658,321.852,4,28,0.08798578458173865
KD-163453,Katherine Ducich,Consumer,201,7.98,1,3,0.039701492537313435
KD-163454,Katherine Ducich,Consumer,1889,328.5942,6,36,0.17395140285865537
KD-164951,Keith Dawkins,Corporate,9576,711.4416,10,84,0.07429423558897243
KD-164952,Keith Dawkins,Corporate,5900,1496.4675,10,53,0.2536385593220339
KD-164953,Keith Dawkins,Corporate,1336,-93.572,4,17,-0.07003892215568862
KD-164954,Keith Dawkins,Corporate,8184,3038.6254,12,84,0.3712885386119257
KD-166151,Ken Dana,Corporate,1042,270.585,4,23,0.2596785028790787
KD-166152,Ken Dana,Corporate,6685,730.5255,7,58,0.10927830964846671
KD-166153,Ken Dana,Corporate,2376,179.71312,8,81,0.07563683501683502
KD-166154,Ken Dana,Corporate,2245,539.7219,5,56,0.24041064587973274
KD-62701,Karen Daniels,Consumer,813,-1023.54,1,5,-1.2589667896678967
KD-63451,Katherine Ducich,Consumer,364,46.05,4,13,0.126510989010989
KD-63452,Katherine Ducich,Consumer,173,19.65,2,5,0.11358381502890172
KD-64951,Keith Dawkins,Corporate,938,165.72,2,7,0.17667377398720682
KD-64952,Keith Dawkins,Corporate,517,167.49,2,8,0.32396518375241784
KD-66151,Ken Dana,Corporate,205,30.18,3,6,0.14721951219512194
KE-164201,Katrina Edelman,Corporate,3589,397.2936,13,75,0.11069757592644192
KE-164202,Katrina Edelman,Corporate,1983,-945.372,4,45,-0.4767382753403933
KE-164203,Katrina Edelman,Corporate,5671,1336.35392,6,62,0.2356469617351437
KE-164204,Katrina Edelman,Corporate,1686,397.87989999999996,8,67,0.23599045077105574
KE-64201,Katrina Edelman,Corporate,573,150.57,3,5,0.26277486910994763
KE-64202,Katrina Edelman,Corporate,51,-50.178,1,3,-0.9838823529411764
KF-162851,Karen Ferguson,Home Office,2166,500.67150000000004,3,28,0.23115027700831026
KF-162852,Karen Ferguson,Home Office,1326,420.54900000000004,6,23,0.3171561085972851
KF-162853,Karen Ferguson,Home Office,1070,395.032,5,23,0.369188785046729
KF-162854,Karen Ferguson,Home Office,10606,1660.1386,7,67,0.15652824816141805
KF-62851,Karen Ferguson,Home Office,291,62.592,3,7,0.21509278350515462
KF-62852,Karen Ferguson,Home Office,2808,-653.79,6,61,-0.23283119658119658
KH-163301,Katharine Harms,Corporate,9625,2249.4501,11,72,0.2337091012987013
KH-163302,Katharine Harms,Corporate,1544,352.26,4,21,0.22814766839378237
KH-163303,Katharine Harms,Corporate,563,149.3604,3,10,0.26529378330373
KH-163304,Katharine Harms,Corporate,3313,454.7871,8,70,0.13727349833987323
KH-163601,Katherine Hughes,Consumer,4062,572.7774,8,71,0.14100871491875921
KH-163602,Katherine Hughes,Consumer,864,19.991999999999997,4,21,0.023138888888888886
KH-163603,Katherine Hughes,Consumer,1958,421.248,10,70,0.21514198161389173
KH-163604,Katherine Hughes,Consumer,3102,528.2051,6,40,0.1702788845905867
KH-165101,Keith Herrera,Consumer,6705,378.198,8,74,0.05640536912751678
KH-165102,Keith Herrera,Consumer,1409,354.36899999999997,7,38,0.2515039034776437
KH-165103,Keith Herrera,Consumer,1277,325.12,4,46,0.25459671104150355
KH-165104,Keith Herrera,Consumer,5954,656.1162,7,91,0.11019754786698019
KH-166301,Ken Heidel,Corporate,274,37.9332,4,16,0.13844233576642337
KH-166302,Ken Heidel,Corporate,1434,63.83999999999999,8,35,0.04451882845188284
KH-166303,Ken Heidel,Corporate,1597,376.51536,6,45,0.23576415779586724
KH-166304,Ken Heidel,Corporate,3920,727.3786,9,84,0.18555576530612244
KH-166901,Kristen Hastings,Corporate,4562,-152.7729,11,81,-0.03348814116615519
KH-166902,Kristen Hastings,Corporate,4761,543.126,14,95,0.11407813484562067
KH-166903,Kristen Hastings,Corporate,2844,749.628,7,39,0.2635822784810127
KH-166904,Kristen Hastings,Corporate,5991,1227.5091,7,69,0.20489218828242364
KH-63301,Katharine Harms,Corporate,1311,-180.45599999999996,6,26,-0.13764759725400455
KH-63302,Katharine Harms,Corporate,2058,585.624,7,22,0.2845597667638484
KH-63601,Katherine Hughes,Consumer,1616,99.315,4,8,0.06145730198019802
KH-63602,Katherine Hughes,Consumer,608,200.85,3,15,0.3303453947368421
KH-65101,Keith Herrera,Consumer,1473,475.02000000000004,5,29,0.3224847250509165
KH-65102,Keith Herrera,Consumer,72,8.01,2,3,0.11125
KH-66301,Ken Heidel,Corporate,340,57.72,1,2,0.16976470588235293
KH-66302,Ken Heidel,Corporate,1456,242.58599999999998,4,22,0.16661126373626373
KH-66901,Kristen Hastings,Corporate,405,154.20000000000002,3,13,0.38074074074074077
KH-66902,Kristen Hastings,Corporate,52,19.14,1,1,0.3680769230769231
KH-66903,Kristen Hastings,Corporate,1241,-170.25600000000003,3,11,-0.1371925866236906
KL-165551,Kelly Lampkin,Corporate,1796,326.4057,5,35,0.18174036748329622
KL-165552,Kelly Lampkin,Corporate,2771,504.81,7,46,0.18217610970768675
KL-165553,Kelly Lampkin,Corporate,2480,-67.51599999999999,6,60,-0.027224193548387093
KL-165554,Kelly Lampkin,Corporate,5019,-182.78130000000002,8,84,-0.036417872086072924
KL-166451,Ken Lonsdale,Consumer,3364,-888.7875,5,52,-0.2642055588585018
KL-166452,Ken Lonsdale,Consumer,4556,789.219,7,48,0.1732262949956102
KL-166453,Ken Lonsdale,Consumer,457,105.328,4,17,0.23047702407002188
KL-166454,Ken Lonsdale,Consumer,14175,806.8549999999999,12,113,0.05692098765432098
KL-65551,Kelly Lampkin,Corporate,1401,46.152,4,35,0.03294218415417559
KL-65552,Kelly Lampkin,Corporate,781,111.678,3,19,0.14299359795134442
KL-66451,Ken Lonsdale,Consumer,1340,-611.118,3,30,-0.4560582089552239
KL-66452,Ken Lonsdale,Consumer,235,-46.596,2,9,-0.19828085106382978
KM-162251,Kalyca Meade,Corporate,5006,-579.9264,8,66,-0.11584626448262085
KM-162252,Kalyca Meade,Corporate,203,59.400000000000006,2,9,0.2926108374384237
KM-162253,Kalyca Meade,Corporate,282,112.66,2,10,0.3995035460992908
KM-162254,Kalyca Meade,Corporate,2261,635.1057000000001,6,72,0.2808959310039806
KM-163751,Katherine Murray,Home Office,2191,298.971,4,30,0.13645413053400274
KM-163752,Katherine Murray,Home Office,6772,-16.877999999999957,8,63,-0.002492321323095091
KM-163753,Katherine Murray,Home Office,1813,-61.42836000000001,8,66,-0.033882162162162166
KM-163754,Katherine Murray,Home Office,5622,973.7901999999999,8,69,0.1732106367840626
KM-166601,Khloe Miller,Consumer,6362,-34.14240000000001,12,118,-0.005366614272241435
KM-166602,Khloe Miller,Consumer,3059,681.783,7,36,0.22287773782281792
KM-166603,Khloe Miller,Consumer,909,149.564,5,26,0.16453685368536852
KM-166604,Khloe Miller,Consumer,454,91.1391,5,30,0.20074691629955946
KM-167201,Kunst Miller,Consumer,5084,400.638,3,47,0.07880369787568843
KM-167202,Kunst Miller,Consumer,2368,160.14,5,52,0.06762668918918918
KM-167203,Kunst Miller,Consumer,1678,330.62,7,37,0.1970321811680572
KM-167204,Kunst Miller,Consumer,4910,745.7685,8,98,0.15188767820773932
KM-62251,Kalyca Meade,Corporate,7,-17.115,1,1,-2.445
KM-62252,Kalyca Meade,Corporate,884,159.408,2,14,0.18032579185520362
KM-63751,Katherine Murray,Home Office,1355,16.239,2,9,0.011984501845018451
KM-63752,Katherine Murray,Home Office,197,84.6,1,4,0.4294416243654822
KM-63753,Katherine Murray,Home Office,572,155.79,2,13,0.27236013986013985
KM-66601,Khloe Miller,Consumer,19,9.42,1,3,0.4957894736842105
KM-66602,Khloe Miller,Consumer,170,-49.866,2,3,-0.2933294117647059
KM-67201,Kunst Miller,Consumer,2928,1122.0240000000001,3,17,0.38320491803278695
KN-163901,Katherine Nockton,Corporate,6633,871.2141,9,46,0.1313454093170511
KN-163902,Katherine Nockton,Corporate,7376,2729.577,5,46,0.3700619577006508
KN-163903,Katherine Nockton,Corporate,2724,618.18324,6,54,0.22693951541850219
KN-163904,Katherine Nockton,Corporate,2618,-151.1518,9,56,-0.057735599694423226
KN-164501,Kean Nguyen,Corporate,8187,1638.1341,10,73,0.2000896665445218
KN-164502,Kean Nguyen,Corporate,1685,194.664,7,28,0.11552759643916913
KN-164503,Kean Nguyen,Corporate,4252,565.4879999999999,4,58,0.1329934148635936
KN-164504,Kean Nguyen,Corporate,2171,114.30829999999999,5,49,0.05265237217871948
KN-167051,Kristina Nunn,Home Office,2614,565.53,4,21,0.21634659525631217
KN-167052,Kristina Nunn,Home Office,548,107.178,3,20,0.19558029197080293
KN-167053,Kristina Nunn,Home Office,441,-66.97,4,25,-0.151859410430839
KN-167054,Kristina Nunn,Home Office,2280,329.76250000000005,8,55,0.1446326754385965
KN-63901,Katherine Nockton,Corporate,117,41.04,1,4,0.3507692307692308
KN-63902,Katherine Nockton,Corporate,201,36.33,2,3,0.18074626865671642
KN-64501,Kean Nguyen,Corporate,1221,373.494,6,19,0.3058918918918919
KN-64502,Kean Nguyen,Corporate,548,-628.872,2,13,-1.1475766423357663
KN-67051,Kristina Nunn,Home Office,318,71.82,1,6,0.22584905660377355
KN-67052,Kristina Nunn,Home Office,4514,691.188,4,21,0.15312095702259637
KS-163001,Karen Seio,Corporate,1979,350.3517,5,32,0.17703471450227387
KS-163002,Karen Seio,Corporate,2051,568.542,7,58,0.27720234032179425
KS-163003,Karen Seio,Corporate,984,160.98748,6,41,0.16360516260162603
KS-163004,Karen Seio,Corporate,89,0.11099999999999932,3,10,0.0012471910112359474
KS-63001,Karen Seio,Corporate,113,28.229999999999997,3,4,0.2498230088495575
KS-63002,Karen Seio,Corporate,109,5.46,1,2,0.050091743119266056
KT-164651,Kean Takahito,Consumer,4421,932.6292000000001,9,78,0.21095435421850262
KT-164652,Kean Takahito,Consumer,796,-179.895,5,27,-0.22599874371859296
KT-164653,Kean Takahito,Consumer,7450,-417.14799999999997,11,139,-0.05599302013422818
KT-164654,Kean Takahito,Consumer,3058,254.00320000000002,7,45,0.08306187050359713
KT-164801,Kean Thornton,Consumer,1271,-358.81230000000005,5,34,-0.28230708103855234
KT-164802,Kean Thornton,Consumer,159,-1.649999999999995,3,13,-0.010377358490566006
KT-164803,Kean Thornton,Consumer,170,10.236,2,12,0.060211764705882354
KT-164804,Kean Thornton,Consumer,4642,194.06710000000004,10,37,0.041806785868160286
KT-64651,Kean Takahito,Consumer,939,266.85,2,10,0.28418530351437704
KT-64652,Kean Takahito,Consumer,48,9.120000000000001,1,3,0.19000000000000003
KT-64653,Kean Takahito,Consumer,545,122.03399999999999,4,10,0.22391559633027522
KT-64801,Kean Thornton,Consumer,1720,125.994,5,23,0.07325232558139536
KT-64802,Kean Thornton,Consumer,400,-587.754,2,4,-1.469385
KW-164351,Katrina Willman,Consumer,1409,337.4976,3,14,0.23952987934705464
KW-164352,Katrina Willman,Consumer,7658,1101.72,10,65,0.14386523896578743
KW-164353,Katrina Willman,Consumer,1835,-169.312,5,51,-0.09226811989100818
KW-164354,Katrina Willman,Consumer,4418,1756.135,5,42,0.39749547306473515
KW-165701,Kelly Williams,Consumer,5505,1537.8228000000001,12,58,0.27935019073569484
KW-165702,Kelly Williams,Consumer,1717,409.9125,6,35,0.23873762376237626
KW-165703,Kelly Williams,Consumer,1585,135.904,12,87,0.08574384858044164
KW-165704,Kelly Williams,Consumer,449,107.92699999999999,4,22,0.2403719376391982
KW-64351,Katrina Willman,Consumer,427,80.97,4,21,0.18962529274004683
KW-65701,Kelly Williams,Consumer,549,174.66,2,15,0.31814207650273224
KW-65702,Kelly Williams,Consumer,2028,4.9199999999999955,4,17,0.0024260355029585776
LA-167801,Laura Armstrong,Corporate,8091,474.4389,12,63,0.0586378568780126
LA-167802,Laura Armstrong,Corporate,6678,1053.801,9,90,0.15780188679245283
LA-167803,Laura Armstrong,Corporate,832,166.66,2,20,0.2003125
LA-167804,Laura Armstrong,Corporate,8674,2059.1199,11,105,0.23738988932441782
LA-67801,Laura Armstrong,Corporate,559,148.62,3,12,0.2658676207513417
LA-67802,Laura Armstrong,Corporate,3030,59.669999999999945,9,33,0.019693069306930676
LB-167351,Larry Blacks,Consumer,2161,311.2929,4,25,0.1440503933364183
LB-167352,Larry Blacks,Consumer,1780,584.8140000000001,8,33,0.328547191011236
LB-167353,Larry Blacks,Consumer,8694,651.48432,14,120,0.07493493443754314
LB-167354,Larry Blacks,Consumer,50,18.6507,3,12,0.373014
LB-167951,Laurel Beltran,Home Office,8487,1517.9205,9,59,0.17885242135030047
LB-167952,Laurel Beltran,Home Office,8613,2892.717,6,52,0.33585475444096136
LB-167953,Laurel Beltran,Home Office,2504,156.93672,8,81,0.0626744089456869
LB-167954,Laurel Beltran,Home Office,4986,-52.191,8,76,-0.01046750902527076
LB-67351,Larry Blacks,Consumer,743,183.66,3,11,0.24718707940780618
LB-67352,Larry Blacks,Consumer,114,1.08,1,2,0.009473684210526316
LB-67353,Larry Blacks,Consumer,1041,-86.49000000000001,3,18,-0.08308357348703171
LB-67951,Laurel Beltran,Home Office,247,-262.935,3,11,-1.0645141700404859
LB-67952,Laurel Beltran,Home Office,1550,50.78999999999999,5,37,0.03276774193548387
LC-168701,Lena Cacioppo,Consumer,4570,854.76,6,39,0.18703719912472647
LC-168702,Lena Cacioppo,Consumer,1392,362.4,3,42,0.26034482758620686
LC-168703,Lena Cacioppo,Consumer,1317,19.438360000000003,4,25,0.014759574791192106
LC-168704,Lena Cacioppo,Consumer,2579,-188.2511,8,113,-0.07299383481969757
LC-168851,Lena Creighton,Consumer,4867,847.4964,8,45,0.174131169098007
LC-168852,Lena Creighton,Consumer,1506,-290.01599999999996,4,17,-0.19257370517928285
LC-168853,Lena Creighton,Consumer,3025,-520.352,5,33,-0.17201719008264463
LC-168854,Lena Creighton,Consumer,7662,1288.3469,12,93,0.16814759853824066
LC-169301,Linda Cazamias,Corporate,2629,328.983,7,32,0.125136173449981
LC-169302,Linda Cazamias,Corporate,2689,722.967,7,76,0.2688609148382298
LC-169303,Linda Cazamias,Corporate,1848,592.12896,4,23,0.3204161038961039
LC-169304,Linda Cazamias,Corporate,4492,288.266,8,52,0.06417319679430099
LC-169601,Lindsay Castell,Home Office,4611,262.1355,5,47,0.05685003253090436
LC-169602,Lindsay Castell,Home Office,3477,830.094,8,39,0.23873856773080243
LC-169603,Lindsay Castell,Home Office,478,-25.727999999999998,5,27,-0.05382426778242677
LC-169604,Lindsay Castell,Home Office,3247,299.48019999999997,4,30,0.09223289190021558
LC-170501,Liz Carlisle,Consumer,1780,-167.65109999999999,5,25,-0.09418601123595505
LC-170502,Liz Carlisle,Consumer,4298,665.838,6,47,0.1549181014425314
LC-170503,Liz Carlisle,Consumer,4760,565.0829200000001,7,56,0.11871489915966388
LC-170504,Liz Carlisle,Consumer,2096,86.778,5,43,0.04140171755725191
LC-171401,Logan Currie,Consumer,2287,356.01000000000005,5,24,0.1556668124180149
LC-171402,Logan Currie,Consumer,6100,633.282,8,83,0.10381672131147542
LC-171403,Logan Currie,Consumer,2106,233.98976,8,62,0.11110624881291548
LC-171404,Logan Currie,Consumer,2633,231.1252,9,62,0.08778017470565895
LC-68701,Lena Cacioppo,Consumer,294,-190.959,2,10,-0.6495204081632653
LC-68702,Lena Cacioppo,Consumer,926,319.38,6,12,0.34490280777537796
LC-68851,Lena Creighton,Consumer,1711,-146.652,7,56,-0.08571127995324371
LC-68852,Lena Creighton,Consumer,95,4.74,1,2,0.04989473684210526
LC-68853,Lena Creighton,Consumer,23,-11.052,1,2,-0.4805217391304348
LC-69301,Linda Cazamias,Corporate,3984,503.34,6,23,0.12634036144578312
LC-69302,Linda Cazamias,Corporate,1096,-162.26099999999997,3,5,-0.14804835766423355
LC-69601,Lindsay Castell,Home Office,1905,473.01,4,25,0.2482992125984252
LC-69602,Lindsay Castell,Home Office,583,-418.278,4,11,-0.7174579759862779
LC-70501,Liz Carlisle,Consumer,1909,537.672,5,32,0.2816511262441069
LC-70502,Liz Carlisle,Consumer,5284,1159.89,2,11,0.21950984102952312
LC-71401,Logan Currie,Consumer,1309,211.32,1,3,0.16143621084797555
LC-71402,Logan Currie,Consumer,922,135.65999999999997,1,4,0.14713665943600865
LC-71403,Logan Currie,Consumer,725,123.9,4,19,0.17089655172413795
LD-168551,Lela Donovan,Corporate,1475,258.3741,7,49,0.1751688813559322
LD-168552,Lela Donovan,Corporate,8109,1194.249,9,72,0.14727450980392157
LD-168553,Lela Donovan,Corporate,3770,360.10548000000006,13,95,0.09551869496021222
LD-168554,Lela Donovan,Corporate,5,0.4641,1,3,0.09282
LD-170051,Lisa DeCherney,Consumer,5389,974.529,9,70,0.18083670439784746
LD-170052,Lisa DeCherney,Consumer,1956,-476.799,8,33,-0.2437622699386503
LD-170053,Lisa DeCherney,Consumer,2154,197.74064,6,38,0.09180159702878367
LD-170054,Lisa DeCherney,Consumer,1963,557.1714000000001,4,25,0.28383667855323486
LD-68551,Lela Donovan,Corporate,1703,89.706,5,22,0.05267527891955373
LD-68552,Lela Donovan,Corporate,1119,-416.16,3,19,-0.3719034852546917
LD-70051,Lisa DeCherney,Consumer,61,-77.124,1,4,-1.2643278688524588
LD-70052,Lisa DeCherney,Consumer,19,8.61,1,1,0.4531578947368421
LD-70053,Lisa DeCherney,Consumer,282,-18.689999999999994,4,10,-0.06627659574468082
LE-168101,Laurel Elliston,Consumer,2499,227.0157,9,59,0.09084261704681873
LE-168102,Laurel Elliston,Consumer,5938,1216.1100000000001,8,81,0.20480127989221963
LE-168103,Laurel Elliston,Consumer,521,132.228,1,10,0.25379654510556626
LE-168104,Laurel Elliston,Consumer,1469,161.76489999999998,6,32,0.11011906058543225
LE-68101,Laurel Elliston,Consumer,1050,287.91,6,17,0.2742
LF-171851,Luke Foster,Consumer,3870,-29.10149999999998,5,70,-0.00751976744186046
LF-171852,Luke Foster,Consumer,4989,-103.31700000000002,8,80,-0.020708959711365008
LF-171853,Luke Foster,Consumer,76,16.2,2,12,0.2131578947368421
LF-171854,Luke Foster,Consumer,3931,-3583.9770000000003,7,69,-0.9117214449249555
LF-71851,Luke Foster,Consumer,351,32.879999999999995,2,2,0.09367521367521366
LF-71852,Luke Foster,Consumer,205,22.968,3,13,0.11203902439024391
LH-167501,Larry Hughes,Consumer,646,-92.27099999999999,4,33,-0.14283436532507737
LH-167502,Larry Hughes,Consumer,842,219.84,2,19,0.26109263657957243
LH-167503,Larry Hughes,Consumer,6172,456.81520000000006,13,102,0.07401412832145172
LH-167504,Larry Hughes,Consumer,288,12.627699999999999,3,12,0.04384618055555555
LH-169001,Lena Hernandez,Consumer,5730,639.3114,9,77,0.11157267015706807
LH-169002,Lena Hernandez,Consumer,689,55.50000000000001,4,21,0.08055152394775038
LH-169003,Lena Hernandez,Consumer,3384,-225.48612,7,61,-0.06663301418439717
LH-169004,Lena Hernandez,Consumer,2298,526.0726999999999,9,64,0.22892632724107917
LH-170201,Lisa Hazard,Consumer,2632,14.730000000000004,3,33,0.005596504559270518
LH-170202,Lisa Hazard,Consumer,1361,-43.176,4,22,-0.03172373254959589
LH-170203,Lisa Hazard,Consumer,3880,1311.5328,7,84,0.3380239175257732
LH-170204,Lisa Hazard,Consumer,318,-242.73989999999998,4,34,-0.7633330188679245
LH-171551,Logan Haushalter,Consumer,5667,-469.2642000000001,14,105,-0.08280645844362097
LH-171552,Logan Haushalter,Consumer,6577,907.191,4,49,0.13793386042268513
LH-171553,Logan Haushalter,Consumer,78,-5.376,2,9,-0.06892307692307693
